instance;approach;node;node_type;class;graph_density;link_capacity_ratio;charge_node;prob_sharing_NFS
112;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;4;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;7;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;MILP;9;access;tiny_moderate_low_weak;0.1;moderate;0.22499999999999998;0.75
112;MILP;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.05;0.75
112;Heuristic;1;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;2;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;4;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;7;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
112;Heuristic;9;access;tiny_moderate_low_weak;0.1;moderate;0.125;0.75
112;Heuristic;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.15000000000000002;0.75
113;MILP;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;6;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;7;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;MILP;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.17500000000000002;0.75
113;MILP;10;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;6;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;7;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
113;Heuristic;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.17500000000000002;0.75
113;Heuristic;10;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;1;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;3;access;tiny_moderate_low_weak;0.1;moderate;0.06249999999999999;0.75
114;MILP;4;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;MILP;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.1375;0.75
114;MILP;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;1;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;3;access;tiny_moderate_low_weak;0.1;moderate;0.0625;0.75
114;Heuristic;4;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
114;Heuristic;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.13749999999999998;0.75
114;Heuristic;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;1;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;2;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.30000000000000004;0.75
115;MILP;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;MILP;10;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;1;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;2;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.30000000000000004;0.75
115;Heuristic;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
115;Heuristic;10;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.037500000000000006;0.75
116;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0625;0.75
116;MILP;4;access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
116;MILP;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;8;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;MILP;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.037500000000000006;0.75
116;Heuristic;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
116;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0625;0.75
116;Heuristic;4;access;tiny_moderate_low_weak;0.1;moderate;0.0125;0.75
116;Heuristic;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;8;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;9;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
116;Heuristic;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.0625;0.75
117;MILP;1;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;2;access;tiny_moderate_low_weak;0.1;moderate;0.05;0.75
117;MILP;3;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;4;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.0875;0.75
117;MILP;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;8;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;MILP;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.05;0.75
117;Heuristic;1;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;2;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;3;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;4;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;5;non_access;tiny_moderate_low_weak;0.1;moderate;0.1375;0.75
117;Heuristic;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;8;access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
117;Heuristic;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
117;Heuristic;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
118;MILP;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;6;access;tiny_moderate_low_weak;0.1;moderate;0.03749999999999999;0.75
118;MILP;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;8;access;tiny_moderate_low_weak;0.1;moderate;0.14999999999999997;0.75
118;MILP;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;MILP;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.04999999999999999;0.75
118;Heuristic;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.0125;0.75
118;Heuristic;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;6;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;8;access;tiny_moderate_low_weak;0.1;moderate;0.05;0.75
118;Heuristic;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
118;Heuristic;10;non_access;tiny_moderate_low_weak;0.1;moderate;0.175;0.75
119;MILP;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;3;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;5;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.25;0.75
119;MILP;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;9;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;MILP;10;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;1;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;2;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;3;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;4;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;5;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;6;non_access;tiny_moderate_low_weak;0.1;moderate;0.25;0.75
119;Heuristic;7;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;9;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
119;Heuristic;10;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;1;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;2;access;tiny_moderate_low_weak;0.1;moderate;0.09999999999999999;0.75
120;MILP;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.04999999999999999;0.75
120;MILP;4;non_access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
120;MILP;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;MILP;10;access;tiny_moderate_low_weak;0.1;moderate;0.09999999999999998;0.75
120;Heuristic;1;non_access;tiny_moderate_low_weak;0.1;moderate;0.025;0.75
120;Heuristic;2;access;tiny_moderate_low_weak;0.1;moderate;0.1;0.75
120;Heuristic;3;non_access;tiny_moderate_low_weak;0.1;moderate;0.05;0.75
120;Heuristic;4;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;5;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;6;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;7;access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;8;non_access;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;9;app;tiny_moderate_low_weak;0.1;moderate;0.0;0.75
120;Heuristic;10;access;tiny_moderate_low_weak;0.1;moderate;0.1;0.75
121;MILP;1;access;tiny_tight_high_strong;0.1;tight;0.5625;0.1
121;MILP;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
121;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;6;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;8;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;MILP;9;non_access;tiny_tight_high_strong;0.1;tight;0.12499999999999996;0.1
121;MILP;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;1;access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
121;Heuristic;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.4375;0.1
121;Heuristic;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;6;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;8;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
121;Heuristic;9;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
121;Heuristic;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;1;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;3;non_access;tiny_tight_high_strong;0.1;tight;0.3125;0.1
122;MILP;4;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;5;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
122;MILP;9;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;MILP;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;1;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
122;Heuristic;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;3;non_access;tiny_tight_high_strong;0.1;tight;0.3125;0.1
122;Heuristic;4;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;5;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
122;Heuristic;9;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
122;Heuristic;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;1;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.49999999999999994;0.1
123;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;6;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.3125;0.1
123;MILP;9;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;MILP;10;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;1;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;2;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
123;Heuristic;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.4375;0.1
123;Heuristic;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;6;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.3125;0.1
123;Heuristic;9;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
123;Heuristic;10;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;1;non_access;tiny_tight_high_strong;0.1;tight;0.9375;0.1
124;MILP;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;3;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;5;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
124;MILP;9;access;tiny_tight_high_strong;0.1;tight;0.18749999999999994;0.1
124;MILP;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;1;non_access;tiny_tight_high_strong;0.1;tight;0.6875;0.1
124;Heuristic;2;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;3;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
124;Heuristic;5;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
124;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
124;Heuristic;9;access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
124;Heuristic;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;1;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;2;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;3;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.375;0.1
125;MILP;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
125;MILP;9;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;MILP;10;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;1;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;2;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;3;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;5;non_access;tiny_tight_high_strong;0.1;tight;0.5;0.1
125;Heuristic;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
125;Heuristic;9;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
125;Heuristic;10;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;1;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;2;access;tiny_tight_high_strong;0.1;tight;0.1874999999999999;0.1
126;MILP;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.125;0.1
126;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.4375;0.1
126;MILP;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;9;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;MILP;10;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;1;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;2;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;5;non_access;tiny_tight_high_strong;0.1;tight;0.5625;0.1
126;Heuristic;6;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
126;Heuristic;9;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
126;Heuristic;10;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;1;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;2;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;5;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;6;non_access;tiny_tight_high_strong;0.1;tight;0.4375;0.1
127;MILP;7;non_access;tiny_tight_high_strong;0.1;tight;0.125;0.1
127;MILP;8;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;MILP;9;access;tiny_tight_high_strong;0.1;tight;0.18749999999999994;0.1
127;MILP;10;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;1;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;2;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;3;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;5;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
127;Heuristic;6;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
127;Heuristic;7;non_access;tiny_tight_high_strong;0.1;tight;0.25;0.1
127;Heuristic;8;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
127;Heuristic;9;access;tiny_tight_high_strong;0.1;tight;0.125;0.1
127;Heuristic;10;access;tiny_tight_high_strong;0.1;tight;0.125;0.1
128;MILP;1;non_access;tiny_tight_high_strong;0.1;tight;0.3125;0.1
128;MILP;2;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;3;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;4;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;6;non_access;tiny_tight_high_strong;0.1;tight;0.1875;0.1
128;MILP;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;8;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;MILP;9;access;tiny_tight_high_strong;0.1;tight;0.18749999999999994;0.1
128;MILP;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;1;non_access;tiny_tight_high_strong;0.1;tight;0.625;0.1
128;Heuristic;2;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;3;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
128;Heuristic;4;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;5;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;6;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;7;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;8;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;9;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
128;Heuristic;10;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
129;MILP;1;access;tiny_tight_high_strong;0.1;tight;0.0;0.1
129;MILP;2;non_access;tiny_tight_high_strong;0.1;tight;0.5;0.1
129;MILP;3;access;tiny_tight_high_strong;0.1;tight;0.18749999999999994;0.1
129;MILP;4;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
129;MILP;5;non_access;tiny_tight_high_strong;0.1;tight;0.0625;0.1
129;MILP;6;non_access;tiny_tight_high_strong;0.1;tight;0.0;0.1
129;MILP;7;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
129;MILP;8;app;tiny_tight_high_strong;0.1;tight;0.0;0.1
